Operator,Well Name,Formation,Lateral Length,Stages,Township ,Range,Section,"Total Prop, lbs","Fluid, bbls",Date Fracd,Best1 Mo BOPD,Best3 Mo BOPD,Best6 Mo BOPD,Best9 Mo BOPD,Best12 Mo BOPD,Compl. Type,Latitude,Longitude,Fluid Type from DI,SPACING_CAPPED,12 month Cum Prod,pred_p12,pred_p9,pred_p6,pred_p3,pred_p1,frac_design,stage_length,ComplType_counts,ComplType_new
Operator 24,Well 10314,MBH,8509.0,28.0,154,97,17,4015634.0,84022.0,2012-07-26,499.835634451019,349.73701512163,283.010081087004,243.334063846884,217.455621301775,P & P,48.1681778178643,-103.180152092165,CROSSLINKED (HC),660.0,85.56,231.7784356840981,243.84945554560366,281.46441370492937,346.73197503371904,434.01217591730955,2007.2912808550143,303.89285714285717,3340.0,P & P
Operator 22,Well 10322,MBH,10066.0,20.0,152,104,4,3530000.0,78042.0,2012-10-13,334.023668639053,278.402366863905,244.04996712689,220.830593907517,197.627657243042,Sleeves,48.0238841233481,-103.996401287008,CROSSLINKED (HC),660.0,77.68,211.2801064203252,221.53820231028345,255.29215181796067,298.69070636284465,345.20414837044547,1899.7462904589836,503.3,4244.0,Sleeves
Operator 25,Well 10331,MBH,9585.0,35.0,157,101,2,2255231.0,52702.0,2012-10-22,263.971071663379,243.008985316678,207.922419460881,180.853239827599,159.494849879465,OH,48.4590587635762,-103.697765476364,CROSSLINKED (HC),660.0,58.28,160.42230662230165,178.6531557842685,208.83617514007406,254.19006134809814,301.1705378881631,1797.2695912868583,273.85714285714283,687.0,OH
Operator 11,Well 10340,MBH,6448.0,19.0,153,104,22,2414532.0,33192.0,2012-10-22,200.953320184089,165.603769449923,135.94674556213,122.733581707941,112.634231865001,Sleeves,48.0622516938867,-104.042801733084,CROSSLINKED (HC),660.0,42.95,119.7367826390663,126.00499896189758,141.40820833502715,165.7058591868827,204.95560550562888,3055.2646420824294,339.36842105263156,4244.0,Sleeves
Operator 2,Well 10347,TFH,9090.0,30.0,155,97,35,2657248.0,76286.0,2013-08-26,372.419460880999,322.649572649573,251.7258382643,208.309591642925,181.966359850975,P & P,48.1983249348504,-103.122540058445,CROSSLINKED (HC),463.5354,75.88,206.58588843323622,203.9211485758463,240.7363700539791,308.15174977817173,400.28117346417173,1462.9737566525969,303.0,3340.0,P & P
Operator 25,Well 10355,MBH,7831.0,35.0,158,100,14,3436048.0,58539.0,2012-03-20,296.975673898751,275.246548323471,249.397326320403,230.937248885967,212.513697129082,1 Sleeve and 34 P & P,48.5171622124449,-103.568118158569,CROSSLINKED (HC),660.0,74.59,203.21885186063713,238.28787987030526,267.0447087286998,305.2814816767741,341.2770715109775,2465.2627479116486,223.74285714285713,4.0,others
Operator 35,Well 10360,MBH,9301.0,30.0,157,102,27,2958921.0,42149.0,2012-10-01,260.585141354372,246.394915625685,217.329607714223,182.011103805976,160.776901161517,Sleeves,48.4010377667151,-103.849321897398,CROSSLINKED (HC),660.0,61.28,168.32798471975016,180.09442244113063,210.18090595449664,265.77265639238163,305.3820905128712,2948.4609836532304,310.03333333333336,4244.0,Sleeves
Operator 2,Well 10362,MBH,9589.0,30.0,154,97,14,2746653.0,79926.0,2013-06-14,507.100591715976,349.868507560815,272.200306815691,236.167725911316,208.347030462415,P & P,48.1678969779639,-103.120216950765,CROSSLINKED (HC),421.169395,77.01,209.5333489807865,233.5991318589648,273.1281561560395,333.39764560623405,434.1759422390832,1443.327903310562,319.6333333333333,3340.0,P & P
Operator 11,Well 10369,MBH,9375.0,36.0,153,100,22,4400587.0,80641.0,2012-09-13,477.449046679816,454.218715757177,362.787639710717,315.647600262985,278.616042077581,Sleeves,48.0667771118183,-103.518619778416,CROSSLINKED (HC),568.5778,103.72,278.73036294250966,312.71357768915874,365.65617964099624,445.2432661705318,564.2020933419037,2291.9439739090535,260.4166666666667,4244.0,Sleeves
Operator 18,Well 10374,MBH,9247.0,30.0,154,98,9,2254458.0,40511.0,2012-09-08,231.29520052597,212.973920666228,175.849222003068,152.976842720432,134.418145956608,Sleeves,48.1699854195186,-103.290498630726,CROSSLINKED (HC),660.0,52.07,144.0025404935787,150.47110915761607,176.47656502542367,214.72853608499892,263.8213725016737,2337.3216163511147,308.23333333333335,4244.0,Sleeves
Operator 45,Well 10387,MBH,9543.0,31.0,157,101,21,4093148.0,63234.0,2012-08-04,344.017094017094,272.638614946307,226.687486302871,205.168383373512,186.23986412448,P & P,48.4025283800004,-103.747058912873,CROSSLINKED (HC),660.0,70.05,191.34938022568653,208.7277955830112,237.0854641104215,277.29801323556774,338.0319012710953,2718.667425751969,307.83870967741933,3340.0,P & P
Operator 1,Well 10397,TFH,9568.0,30.0,155,98,19,2619229.0,47713.0,2013-04-14,468.737672583826,439.064212141135,393.776024545255,358.970706406604,328.139381985536,P & P,48.2277339099371,-103.340032590685,CROSSLINKED (HC),602.52109,93.79,253.10345766420977,368.5157645395215,416.1507257995061,483.5513992507749,545.3113882237975,2305.6110074822373,318.93333333333334,3340.0,P & P
Operator 18,Well 10398,TFH,9456.0,34.0,156,97,19,3281592.0,62795.4047619048,2012-06-27,343.35963182117,262.765724304186,211.417926802542,178.099203740229,157.114288845058,Sleeves,48.3142515143813,-103.207321422824,CROSSLINKED (HC),660.0,61.75,169.56506094003927,175.97706909593174,205.63786666428038,258.4934842328865,325.74763704077225,2194.855889894884,278.11764705882354,4244.0,Sleeves
Operator 35,Well 10401,MBH,9374.0,30.0,157,102,30,3183957.0,38222.0,2012-04-17,291.157133464826,269.548542625466,222.161954854263,181.233106874132,156.607495069034,Sleeves,48.4010591544694,-103.919856171286,CROSSLINKED (HC),660.0,61.73,169.51242740594697,175.40738020988894,209.27734321480864,271.723851693934,334.1869285638811,3498.6707655277064,312.46666666666664,4244.0,Sleeves
Operator 45,Well 10403,MBH,8187.0,28.0,157,101,21,3569288.0,69062.0,2013-01-06,214.694280078895,172.956388341004,157.248520710059,143.578785886478,130.856892395354,P & P,48.4030902943663,-103.747062812348,CROSSLINKED (HC),660.0,49.54,137.29010740931878,146.47031939539897,165.57443198371396,191.86551891772655,214.08893456442843,2170.6596391648086,292.39285714285717,3340.0,P & P
Operator 24,Well 10404,TFH,9064.0,28.0,154,98,33,3968520.0,98462.0,2012-05-04,823.931623931624,585.141354372124,425.213675213675,349.178172255095,304.183103221565,P & P,48.1120818689035,-103.286535370653,CROSSLINKED (HC),403.18386,112.3,300.79065959517163,341.5180576696292,404.7339687183971,522.4364441683687,727.4901108772615,1692.8138774349495,323.7142857142857,3340.0,P & P
Operator 45,Well 10413,MBH,8865.0,31.0,154,102,25,3787154.0,62739.0,2012-10-03,430.539119000657,343.107604646066,285.568704799474,259.82175469355,241.039338154723,P & P,48.1385005957294,-103.748359948823,CROSSLINKED (HC),575.92796,91.74,247.7991990311692,270.3963859905586,300.6490507042937,349.88867488199566,425.7559134235383,2535.2726055563526,285.96774193548384,3340.0,P & P
Operator 11,Well 10415,MBH,9636.0,30.0,153,102,9,3812114.0,55684.0,2012-05-03,614.003944773175,368.025421871576,278.780407626561,238.114544524801,214.960004383081,Sleeves,48.0830821278319,-103.808577876104,CROSSLINKED (HC),660.0,80.24,217.94855560067558,241.04086366546096,275.3926548759009,341.51405670978994,456.7914374674307,2875.3104662021406,321.2,4244.0,Sleeves
Operator 11,Well 10417,TFH,9680.0,36.0,153,100,12,4457382.0,89866.0,2012-09-10,801.150558842867,561.911023449485,436.916502301118,368.222660530353,315.998246767478,Sleeves,48.082694621044,-103.477886681941,CROSSLINKED (HC),549.64586,112.07,300.2002394665847,354.83229626322446,426.9388870364366,536.9168118950607,698.5064394733733,2083.2132730954977,268.8888888888889,4244.0,Sleeves
Operator 1,Well 10423,TFH,9731.0,29.0,155,98,10,3374970.0,121283.0,2013-11-17,392.636423405654,372.167433705895,323.230330922639,279.158448389218,251.977865439404,P & P,48.2562227396681,-103.27939217211,CROSSLINKED (HC),652.841765,92.12,248.78279685692783,282.7125526202765,323.1576079790797,396.37564482846966,461.9511256299569,1168.7436821318734,335.55172413793105,3340.0,P & P
Operator 1,Well 10454,MBH,9280.0,40.0,158,99,9,1117362.0,37172.0,2012-05-13,189.776462853386,174.128862590401,141.337935568705,119.913799400979,104.429651545036,P & P,48.5186464985991,-103.48166208614,CROSSLINKED (HC),660.0,38.2,107.01559641724411,116.79448884224821,138.14091385743336,172.3239731602826,215.54549807817165,1262.488001721726,232.0,3340.0,P & P
Operator 35,Well 10457,MBH,9250.0,30.0,158,101,31,3067500.0,39766.6666666667,2012-07-12,142.209072978304,121.488056103441,112.573964497041,104.408649280444,95.1457374534298,Sleeves,48.4606174162996,-103.790237849707,CROSSLINKED (HC),660.0,37.47,105.05489856143848,106.37548417182242,120.18321728791986,137.03612266836228,150.18897060173742,3239.7736797988237,308.3333333333333,4244.0,Sleeves
Operator 25,Well 10473,MBH,9794.0,50.0,157,101,3,2440241.0,67132.0,2012-12-18,353.944773175542,254.010519395135,211.998685075608,190.642121411352,169.94301994302,OH,48.4590818539397,-103.720542712632,CROSSLINKED (HC),660.0,64.87,177.76734791938867,190.40005546482288,220.20640687862425,259.2085213293717,314.8554348329778,1526.695495441816,195.88,687.0,OH
Operator 24,Well 10474,TFH,3859.0,15.0,155,99,31,2250563.0,49099.0,2013-01-11,464.628533859303,374.315143545913,298.444006136314,266.871210460954,245.271751040982,P & P,48.1988426434691,-103.459882182327,CROSSLINKED (HC),624.409625,97.74,263.31034566196763,275.161609946059,308.8537731410627,365.7765287370279,464.6266011599903,1925.1643821666428,257.26666666666665,3340.0,P & P
Operator 24,Well 10476,TFH,9186.0,28.0,154,99,3,4102357.0,88364.0,2012-08-11,619.362261669954,489.732632040324,405.303528380451,348.378259916721,311.385053692746,P & P,48.1971408360574,-103.407648564854,CROSSLINKED (HC),660.0,125.95,335.74417756857844,349.6335671499368,403.80146086186056,497.8072722375514,608.4804124317468,1949.877710379793,328.07142857142856,3340.0,P & P
Operator 35,Well 10479,MBH,9633.0,30.0,157,102,27,2917558.0,44383.0,2012-09-29,235.207100591716,195.737453429761,172.550953320184,150.650157060414,132.96077142231,Sleeves,48.4010379663036,-103.849466066812,CROSSLINKED (HC),660.0,52.62,145.45994565237598,148.83381593772205,173.7771455904515,210.67318975101784,242.39592702048503,2760.909267061713,321.1,4244.0,Sleeves
Operator 25,Well 10485,TFH,9438.0,35.0,158,101,14,2741762.0,58879.0,2012-04-20,216.929651545036,171.049747972825,151.649134341442,134.673825699467,121.904448827526,1 Sleeves and 34 P & P,48.5171347271984,-103.69977746374,CROSSLINKED (HC),660.0,44.21,123.10114297283313,136.41471427357797,155.2480953990199,184.98664438624635,211.72039339606795,1955.773773331748,269.65714285714284,1.0,others
Operator 18,Well 10487,MBH,4349.0,16.0,157,97,36,1148400.0,19740.0,2012-07-13,78.9612097304405,70.9401709401709,56.7609029147491,47.3993717583461,41.3872452333991,Sleeves,48.3736934913498,-103.160820032277,CROSSLINKED (HC),660.0,16.08,46.69989075579674,46.13288333675536,54.3134772201349,68.76546224415556,87.5294504002912,2443.404255319149,271.8125,4244.0,Sleeves
Operator 1,Well 10506,MBH,10080.0,29.0,155,98,23,2544690.0,50810.0,2013-06-05,599.506903353057,408.459346920885,310.968660968661,255.734531375557,221.118233618234,P & P,48.2276816677637,-103.24188308084,CROSSLINKED (HC),627.33531,84.77,229.72706906825348,247.97160637552057,295.892596240765,381.23628713154363,507.16843536332976,2103.463491438693,347.58620689655174,3340.0,P & P
Operator 41,Well 10526,MBH,10956.0,31.0,154,100,12,4060323.0,77838.0,2013-09-05,656.673241288626,491.442033749726,409.023668639053,357.977207977208,320.762108262108,P & P,48.1819698595528,-103.49380754068,CROSSLINKED (HC),612.61165,127.39,339.4220785700409,360.20110579001874,414.992359882145,502.4085161457308,610.6119727549062,2190.87805442072,353.4193548387097,3340.0,P & P
Operator 1,Well 10529,TFH,9665.0,40.0,157,98,10,7996142.0,161676.0,2014-10-07,480.900723208416,391.705018628096,347.693403462634,409.2580507252407,364.2799968156695,P & P,48.4311965473315,-103.323781084891,CROSSLINKED (HC),660.0,137.14,364.2799968156695,409.2580507252407,474.80613297823095,426.5917871128007,486.2917744355245,2077.2283084687897,241.625,3340.0,P & P
Operator 1,Well 10531,TFH,9407.0,30.0,155,98,29,2760424.0,58216.0,2013-09-02,432.642998027613,352.695595003287,308.514135437212,281.123529841479,249.268573307035,P & P,48.2261781134626,-103.32041409342,CROSSLINKED (HC),634.366155,91.16,246.29759080712938,279.6618584527249,325.4455411458174,378.20620512333477,437.69697170196616,1991.5110622509274,313.56666666666666,3340.0,P & P
Operator 24,Well 10547,TF2.5,8994.0,27.0,154,98,27,3152661.0,81750.0,2013-06-20,531.459566074951,403.944773175542,313.971071663379,255.380232303309,220.312842428227,P & P,48.1381417334686,-103.271100886676,CROSSLINKED (HC),358.32311,83.2,225.64793156237312,247.0651434969556,295.4803056654577,384.94295362992983,501.5427602521682,1619.715743119266,333.1111111111111,3340.0,P & P
Operator 24,Well 10554,TFH,9919.0,31.0,156,100,8,4075677.0,99059.0,2013-10-14,291.485864562788,263.16020162174,244.997808459347,224.534297611221,205.28983125137,P & P,48.3435201393772,-103.571163696464,CROSSLINKED (HC),569.11176,77.01,209.5333489807865,230.15908247264173,259.5986640586919,299.8588754162077,326.2384307363605,1728.045245762626,319.96774193548384,3340.0,P & P
Operator 25,Well 10556,MBH,9869.0,55.0,158,101,12,1741690.0,66961.0,2013-02-02,253.320184089415,220.282708744247,197.09620863467,170.655270655271,150.567061143984,OH,48.5185186990858,-103.680264819977,CROSSLINKED (HC),660.0,55.12,152.07662277713527,168.6178242896243,196.99453785471005,240.86483453386583,272.90833409748694,1092.4415704663909,179.43636363636364,687.0,OH
Operator 1,Well 10564,MBH,9465.0,30.0,159,97,27,3147833.0,51903.0,2013-03-07,311.604207758054,270.260793337716,214.228577690116,177.207977207977,154.100920447074,P & P,48.5743742231712,-103.203413292256,CROSSLINKED (HC),660.0,57.69,158.86555521258666,172.5898282799143,204.60293098797055,261.954120679142,335.0731671085898,2547.2320675105484,315.5,3340.0,P & P
Operator 24,Well 10580,TF2,8998.0,27.0,154,98,27,3198496.0,83876.0,2013-06-20,530.999342537804,449.85754985755,309.445540214771,250.580758273066,213.965592811747,P & P,48.1381280275213,-103.270854986719,CROSSLINKED (HC),437.459675,79.71,216.5687147554653,239.92177587723177,289.89558199236103,379.35599328683054,558.7654863661819,1601.6122848013736,333.25925925925924,3340.0,P & P
Operator 27,Well 10588,MBH,9330.0,25.0,159,101,13,3111673.0,67616.0,2013-08-18,280.407626561473,246.964716195485,208.201840894149,189.769157717876,173.638505369275,P & P (cmt.),48.6039071981826,-103.680708091809,CROSSLINKED (HC),660.0,63.41,173.93119245923899,194.5555317840518,219.19228082119997,254.53404691111984,306.09085135404945,1932.830483909134,373.2,1503.0,P & P (cmt.)
Operator 41,Well 10590,MBH,10109.0,33.0,154,103,26,4001441.0,76617.0,2013-08-21,346.646942800789,296.449704142012,240.674994521148,214.610271020527,198.937102783257,P & P,48.139264027503,-103.891488922683,CROSSLINKED (HC),627.62203,66.13,181.07511076193765,223.01140382137322,248.0603579125187,294.5314722540882,367.66514997437395,2193.514781314852,306.3333333333333,3340.0,P & P
Operator 35,Well 10596,MBH,8787.0,30.0,158,102,14,3027114.0,52474.0,2013-04-18,189.809335963182,147.907078676309,121.03879026956,108.18540433925,100.821827744905,OH,48.5170140135375,-103.832932195171,CROSSLINKED (HC),660.0,37.99,106.45172120596507,112.74514185517825,124.55603329417144,147.4149330369766,182.9791307795976,2422.891107977284,292.9,687.0,OH
Operator 24,Well 10599,MBH,8979.0,28.0,154,98,27,3961112.0,103852.0,2013-07-19,665.77909270217,581.875958799036,431.29520052597,356.486960333114,314.806596537366,P & P,48.138892819377,-103.278584442062,CROSSLINKED (HC),370.16436,113.83,304.7169606858215,353.48936767740275,413.25484568668475,529.9610119024112,723.4157365385678,1601.9595578322997,320.67857142857144,3340.0,P & P
Operator 1,Well 10600,MBH,10171.0,30.0,159,95,22,3039356.0,52653.0,2013-08-08,417.258382642998,363.16020162174,299.041200964278,256.205712615969,224.756191102345,P & P,48.5762587195765,-102.947268171975,CROSSLINKED (HC),660.0,98.54,265.37544988617634,252.06625359590745,296.4409052900697,366.51357247351706,450.7311189785151,2424.419349324825,339.03333333333336,3340.0,P & P
Operator 2,Well 10603,TFH,9386.0,30.0,154,97,2,2706848.0,79077.0,2013-11-18,328.435239973701,249.583607275915,211.165899627438,182.332529768427,159.615384615385,OH,48.1965651111027,-103.121372755067,CROSSLINKED (HC),343.64502,67.84,185.5600314293921,178.7886577069483,210.5542153596931,258.18318937960777,309.34850084521696,1437.682461398384,312.8666666666667,687.0,OH
Operator 41,Well 10608,MBH,9522.0,32.0,154,103,26,3767764.0,66939.0,2013-08-17,396.745562130178,337.705456936226,271.635985097524,244.382350792607,223.726166995398,P & P,48.1392639137088,-103.891611877269,CROSSLINKED (HC),660.0,71.33,194.69899519075946,250.90690126079065,282.6839550617163,332.70163035568976,419.028507850344,2364.0342401290727,297.5625,3340.0,P & P
Operator 1,Well 10611,TFH,9741.0,30.0,155,97,5,3556160.0,82976.0,2013-07-05,332.642998027613,281.448608371685,199.709620863467,168.460077434436,150.367083059391,P & P,48.2835629804698,-103.176551577248,CROSSLINKED (HC),644.505645,55.51,153.1076834858198,168.39306198158343,194.44605628441428,244.08104364013093,348.9950206744544,1800.0231392209794,324.7,3340.0,P & P
Operator 1,Well 10619,TFH,9908.0,30.0,159,95,22,3025520.0,47979.0,2013-07-21,474.128862590401,427.43808897655,336.604207758054,293.870991306889,260.072868726715,P & P,48.5762579544156,-102.948094928309,CROSSLINKED (HC),660.0,84.09,227.96069848420046,291.8283218085233,340.2895438350233,412.8928006526673,530.8205424882863,2648.488713812293,330.26666666666665,3340.0,P & P
Operator 1,Well 10621,MBH,9575.0,30.0,159,95,27,4504748.0,61611.0,2014-01-31,272.123602892834,260.541310541311,234.697567389875,211.571334648258,194.345825115056,P & P,48.5744079312913,-102.933139262995,CROSSLINKED (HC),657.11961,74.13,202.01761875921687,217.84610820591348,244.52770392525042,287.16603926950853,322.98015577007914,3070.8707211374594,319.1666666666667,3340.0,P & P
Operator 24,Well 10634,MBH,9107.0,28.0,154,98,27,3522918.0,83749.0,2013-07-19,678.698224852071,521.849660311199,394.647161954854,328.610563225948,286.897326320403,P & P,48.138892819377,-103.278338542105,CROSSLINKED (HC),419.076565,109.2,292.8285451201725,322.04246941866074,380.7610047710188,484.62861974463095,648.5335352292457,1766.7381819484413,325.25,3340.0,P & P
Operator 1,Well 10635,MBH,9541.0,30.0,159,95,22,3016600.0,48331.0,2013-07-21,600.493096646943,505.13916283147,387.776682007451,325.783475783476,282.747096208635,P & P,48.5762577822545,-102.948280948484,CROSSLINKED (HC),660.0,105.17,282.4636739248492,317.3670990705449,377.46650250850814,476.1332590350698,627.6927407117455,2621.4479319691295,318.03333333333336,3340.0,P & P
